cus_id_no,cus_stat,bus_registered_name,bus_registration_no,bus_ctry_registration,cus_start_dt,cus_end_dt,personal_bus_flg,gender,initials,forename,family_name,maiden_name,full_name,nationality,cus_risk_rtng,employee_flag,residence_ctry,consolidated_cust_address,personal_national_id_no,dt_of_birth
14817819172,A,,.,,2002-10-21T00:00:00.000+00:00,,P,M,R,Rick,Marshall,,Rick Marshall,US,4167,f,US,"393 Eagles Nest Drive, Sacramento, CA, 95814",374099225,1970-07-28
95387423436,A,,.,,1991-07-19T00:00:00.000+00:00,,P,M,L,Lukas,Frankfurter,,Lukas Frankfurte,AT,7821,f,AT,"Obdacher Bundesstrasse 10, OBERENTERN, Upper Austria, 4682",933322945,
4078569100,A,,.,,1997-06-22T00:00:00.000+00:00,,P,M,X,X,Stenberg,,Xavier Stelzer,US,4462,f,US,"624 James Street, Attica, NY, 14011",924217696,1981-05-31
10092942152,A,,.,,2005-10-26T00:00:00.000+00:00,,P,M,H,Harry,Krimmer,,Harry Krichauff,AU,6225,f,AU,"98 Cunningham Street, GLENMORGAN, QLD, 4423",95039495,1984-08-01
9298396169,A,,.,,2009-05-24T00:00:00.000+00:00,,P,M,M,Matt,Elmore,,Matt Elmore,CA,1828,f,CA,"218 St. John Street, Lake Alma, SK, S4P 3Y2",999050783,1986-07-21
34871174506,A,,.,,1999-04-15T00:00:00.000+00:00,,P,M,M,Markus,Hirsch,,Markus Hirsch,CH,806,f,CH,"Via Pestariso 11, St. Aubin-Sa, 2024",658498012,1974-08-24
88485820575,A,Herman's World of Sporting Goods Inc,81449,US,2005-10-06T00:00:00.000+00:00,,B,,,,,,,,.,,US,"1778 Kembery Drive, Chicago, IL, 60605",.,
92199793748,A,Sound Advice NV,61184731,MA,2001-08-26T00:00:00.000+00:00,,B,,,,,,,,.,,US,"3442 Edington Drive, Smyrna, GA, 30082",.,
32762888140,A,,.,,2002-09-18T00:00:00.000+00:00,,P,M,M,Mathias,Nadel,,Mathias Nadel,AT,6078,f,AT,"Thayapark 38, ROTSCHITZEN, Carinthia, 9073",820124385,
91426991289,A,,.,,1997-05-19T00:00:00.000+00:00,,P,F,N,Nadine,Freud,,Nadine Freud,AT,330,f,AT,"Lebzeltergasse 9, THERNBERG, Lower Austria, 2833",799136220,
99481298382,A,Al's Auto Parts Distribution,9857094,US,2005-08-09T00:00:00.000+00:00,,B,,,,,,,,.,,US,"4199 Glendale Avenue, Burbank, CA, 91502",.,
15927313285,A,,.,,1996-08-12T00:00:00.000+00:00,,P,F,K,Kaitlyn,Flamand,,Kaitlyn Flakelar,BE,3154,f,BE,"Westdorp 481, Tienen, VBR, 3300",608668427,1979-11-30
34951672904,A,,.,,2009-01-26T00:00:00.000+00:00,,P,M,W,William,Vines,,William Vines,US,5826,f,US,"4841 Matthews Street, Fulton, IL, 61252",378317850,1976-04-30
82944787894,A,,.,,2001-09-22T00:00:00.000+00:00,,P,M,C,Corrado,Russo,,Corrado Russo,IT,4356,f,IT,"Via Giacinto Gigante 134, Polinago, MO, 41040",909517560,1976-11-10
53533939142,C,Bountiful Harvest Health Food Store Corp,9769680,IT,1993-10-13T00:00:00.000+00:00,1999-11-08T00:00:00.000+00:00,B,,,,,,,,.,,IT,"Via Tasso 104, Ospedalicchi, PG, 06080",.,
15259592367,A,,.,,2004-02-08T00:00:00.000+00:00,,P,M,R,Ralf,Drescher,,Ralf Drescher,DE,8841,f,DE,"Brandenburgische Strasse 48, Wernersberg, RP, 76857",585797029,1982-04-13
51287025536,A,,.,,2006-12-12T00:00:00.000+00:00,,P,M,G,Gregorio,Pisano,,Gregorio Pisano,IT,2841,f,IT,"Via Nolana 17, Isola Palmar, SP, 19025",961685438,1985-09-20
22861785409,A,Jackpot Consultant Imports PLC,12483089,IQ,2005-12-05T00:00:00.000+00:00,,B,,,,,,,,.,,FR,"68 rue de Geneve, AMIENS, Picardie, 80000",.,
67884434517,A,Envirotecture Design Service Imports AKF,897852599,AZ,2001-11-17T00:00:00.000+00:00,,B,,,,,,,,.,,IT,"Via Palermo 126, Bornago, MI, 20060",.,
56174210295,A,,.,,2008-11-13T00:00:00.000+00:00,,P,F,A,Ashley,Chambers,FILES,Ashley Chambers,AU,4781,f,AU,"43 Cassinia Street, BONGALONG, NSW, 2722",867627653,1977-11-07
76091576741,A,Gallenkamp Imports FI,27651,US,2006-11-07T00:00:00.000+00:00,,B,,,,,,,,.,,US,"949 Lincoln Drive, Harrisburg, PA, 17111",.,
40329492400,A,,.,,2003-05-24T00:00:00.000+00:00,,P,M,M,Michael,Hill,,Michael Hill,US,867,f,US,"3982 Heavens Way, Sarasota, FL, 34231",57751052,
43759658005,A,,.,,2006-10-26T00:00:00.000+00:00,,P,M,V,Valter,Green,,Valter Greece,US,5872,f,US,"2038 Drummond Street, Newark, NJ, 07102",477737770,1970-03-06
66650078191,A,,.,,2001-06-20T00:00:00.000+00:00,,P,F,M,Makayla,Laidler,,Makayla Laidlaw,AU,8069,f,AU,"82 Norton Street, BELROSE, NSW, 2085",12157071,1979-08-19
9480242896,A,,.,,2009-07-12T00:00:00.000+00:00,,P,M,L,Louis,McNaughtan,,Louis McNamara,AU,5688,f,AU,"98 Creedon Street, HOTHAM HILL, VIC, 3051",730352224,1976-08-09
78717638456,C,Central Hardware Imports Ltd,323854661,BB,1998-10-18T00:00:00.000+00:00,2007-05-20T00:00:00.000+00:00,B,,,,,,,,.,,AU,"89 Yulara Drive, TJUKURLA, NT, 0872",.,
12323376407,A,,.,,2006-05-24T00:00:00.000+00:00,,P,F,S,Stella,Wright,,Stella Wright,US,2384,f,US,"1648 Timber Oak Drive, Amarillo, TX, 79101",717063015,1989-10-13
70969163818,A,Rite Solution LLP,768668007,AT,2009-05-26T00:00:00.000+00:00,,B,,,,,,,,.,,AT,"Zeppelinstr 74, WENDLING, Upper Austria, 4741",.,
48752858916,A,,.,,2000-05-04T00:00:00.000+00:00,,P,M,L,Luke,Stralia,,Luke Strahan,AU,4703,f,AU,"90 Pipeclay Road, YARRAS, NSW, 2446",870519478,1970-12-08
35867599135,C,,.,,1994-05-01T00:00:00.000+00:00,2005-01-25T00:00:00.000+00:00,P,M,W,Will,Ryckman,,Will Ryan,ZA,5028,f,ZA,"696 Robertson Ave, Thabazimbi, Limpopo, 0500",797209822,
58197941303,C,,.,,1992-07-09T00:00:00.000+00:00,1997-11-18T00:00:00.000+00:00,P,M,K,Kevin,Kaestner,,Kevin Kaestner,AT,4869,f,AT,"Bachloh 78, WEEG, Upper Austria, 4681",219201235,1985-10-20
2325704176,A,,.,,1998-01-07T00:00:00.000+00:00,,P,M,Z,Zachary,Crawford,,Zachary Craven,AU,8944,f,AU,"58 Villeneuve Street, DARRAWEIT GU, VIC, 3756",450702795,
53874984863,A,,.,,2008-08-27T00:00:00.000+00:00,,P,M,T,Tom,Davignon,,Tom Davies,BE,7801,f,BE,"Rue du Bourgmestre Dandoy 319, Ooike, VOV, 9790",203604323,1977-10-20
53969875268,C,,.,,1996-03-12T00:00:00.000+00:00,2005-05-01T00:00:00.000+00:00,P,F,M,Makayla,Mustar,,Makayla Mustar,AU,9402,f,AU,"70 Chapel Close, CAIRNS NORTH, QLD, 4870",732474822,1970-08-25
84702878591,A,,.,,1992-04-08T00:00:00.000+00:00,,P,F,O,Olga,Moore,,Olga Moore,US,6377,f,US,"2930 Harry Place, Charlotte, NC, 28202",453982493,
22395909102,A,,.,,2001-10-19T00:00:00.000+00:00,,P,F,M,Maddison,Gaertner,,Maddison Gadsdon,AT,9440,f,AT,"Mollardgasse 90, TEISENECK, Upper Austria, 5272",736277293,
73511727163,A,,.,,2008-12-10T00:00:00.000+00:00,,P,M,P,Patrick,Stainforth,,Patrick Stainfor,AU,675,f,AU,"3 Masthead Drive, FRENCHVILLE, QLD, 4701",64492481,1984-09-20
26279598862,A,Buttrey Food & Drug Imports AK,13094,PT,2007-03-04T00:00:00.000+00:00,,B,,,,,,,,.,,PT,"R Miguel Bombarda 52, Rebolaria, Leiria, 2440-074",.,
99493656573,C,,.,,1992-03-11T00:00:00.000+00:00,1998-10-21T00:00:00.000+00:00,P,M,A,A,Mullah,,Angus Mullagh,AU,435,f,AU,"9 Raglan Street, CLOYNA, QLD, 4605",394192256,1973-06-16
50689012534,A,,.,,2006-04-13T00:00:00.000+00:00,,P,M,J,Jildert,van Tatenho,SCHRUMPF,Jildert van Stra,NL,2918,f,NL,"Wilgenlaan 32, Hoogland, UT, 3828 CH",53387738,1984-12-02
99944952829,C,,.,,1996-01-08T00:00:00.000+00:00,2008-12-02T00:00:00.000+00:00,P,F,E,Emily,Trout,,Emily Troup,AU,2293,f,AU,"61 Loris Way, WESTDALE, WA, 6304",326568021,1978-08-31
9591819034,C,Skaggs-Alpha Beta Imports gomei-kaisha,493771,FR,1995-11-01T00:00:00.000+00:00,2005-03-04T00:00:00.000+00:00,B,,,,,,,,.,,FR,"75 rue Ernest Renan, CHAUMONT, Champagne-Ardenne, 52000",.,
11838174916,A,,.,,1995-11-14T00:00:00.000+00:00,,P,F,D,Diana,Cagle,,Diana Cagle,US,3555,f,US,"637 Werninger Street, Houston, TX, 77036",565686380,1981-10-31
24077986788,A,,.,,2007-08-12T00:00:00.000+00:00,,P,F,M,Margaret,Edwards,,Margaret Edwards,US,854,f,US,"4665 Lowes Alley, Columbus, OH, 43215",683479142,1972-04-28
54374691753,C,,.,,1994-04-22T00:00:00.000+00:00,1995-11-09T00:00:00.000+00:00,P,M,N,N,McGriff,,Nathanie McGriff,ZA,8715,f,ZA,"2490 Thomas St, Pietermaritz, KwaZulu-Natal, 3208",864077965,
17427858148,C,,.,,1996-05-26T00:00:00.000+00:00,2007-04-18T00:00:00.000+00:00,P,F,J,Jacquely,Conrad,,Jacquely Conrad,US,1115,f,US,"4112 Hall Valley Drive, Wheeling, WV, 26003",922056081,1978-01-31
92718398574,C,,.,,1990-02-26T00:00:00.000+00:00,1991-03-09T00:00:00.000+00:00,P,F,T,Taylah,Ustad,LUCARIO,Taylah Using,NO,5997,f,NO,"Kjelvene 47, STAVANGER, 4014",660162979,
68079302719,C,,.,,1990-09-12T00:00:00.000+00:00,2005-06-16T00:00:00.000+00:00,P,F,V,Valencia,Wallen,,Valencia Wallace,AU,8445,f,AU,"49 Village Drive, LIVERPOOL SO, NSW, 2170",93339041,1984-04-22
42923836654,A,Big D Supermarkets Imports Sahis,612640615,AU,2001-11-14T00:00:00.000+00:00,,B,,,,,,,,.,,AU,"8 Bourke Crescent, GATUM, VIC, 3407",.,
67445176169,C,,.,,1990-09-16T00:00:00.000+00:00,1990-11-21T00:00:00.000+00:00,P,M,A,Alexande,Davey,CATALINO,Alexande Davey,GB,5492,f,GB,"45 Cheriton Rd, WEST KIRBY, CH48 3TR",407521624,
68061973426,C,,.,,1999-02-03T00:00:00.000+00:00,2009-04-07T00:00:00.000+00:00,P,M,M,Max,McDuff,,Max McDowell,ZA,4818,f,ZA,"1269 Hoog St, Benoni, Gauteng, 1524",157342536,1985-07-18
27853605320,A,H. J. Wilson & Company R.L,62276250,IT,2005-06-17T00:00:00.000+00:00,,B,,,,,,,,.,,IT,"Via Guantai Nuovi 94, Madonna Dell, NA, 80043",.,
43959501541,C,,.,,1995-05-14T00:00:00.000+00:00,2009-08-09T00:00:00.000+00:00,P,M,J,Jonas,Seiler,,Jonas Seiler,CH,6543,f,CH,"Via Gabbietta 121, Varen, 3953",212714553,1970-06-27
90921432454,A,Casual Corner Cor,9127204,AU,2002-10-19T00:00:00.000+00:00,,B,,,,,,,,.,,AU,"63 Kooljak Rd, BROADWATER, WA, 6280",.,
66743373820,C,,.,,1996-11-01T00:00:00.000+00:00,1997-12-22T00:00:00.000+00:00,P,M,T,Thorsten,Konig,,Thorsten Konig,DE,6807,f,DE,"Genterstrasse 32, Kiel, SH, 24019",249961041,
12984674877,A,,.,,2003-01-20T00:00:00.000+00:00,,P,F,A,Annabell,Bock,,Annabell Bock,AU,7861,f,AU,"44 Junction St, BIRGANBIGIL, NSW, 2710",458556491,1986-06-11
3093985323,A,,.,,2000-07-21T00:00:00.000+00:00,,P,M,P,Phillipp,Gottschalk,,Phillipp Gottsch,CH,5033,f,CH,"Boldistrasse 148, Niederstette, 9249",905436831,
53297496187,A,Rogers Peet EEIG,30701,AU,2006-02-14T00:00:00.000+00:00,,B,,,,,,,,.,,AU,"76 Ocean Street, HAYMARKET, NSW, 2000",.,
2862434646,C,,.,,1991-07-16T00:00:00.000+00:00,2006-07-04T00:00:00.000+00:00,P,M,A,Anthony,Young,,Anthony Young,US,3258,f,US,"764 Hidden Valley Road, Lancaster, PA, 17602",627176713,1988-08-10
8649059850,C,Plan Smart Partner Imports Cor,519197,US,1994-04-26T00:00:00.000+00:00,2009-06-12T00:00:00.000+00:00,B,,,,,,,,.,,US,"4477 Edsel Road, Sylmar, CA, 91342",.,
60339802472,A,Country Club Markets Imports EEIG,9263176,US,2008-09-14T00:00:00.000+00:00,,B,,,,,,,,.,,US,"94 Tori Lane, Provo, UT, 84603",.,
36431284217,A,,.,,2008-10-17T00:00:00.000+00:00,,P,M,M,Matthew,Pendred,,Matthew Pendleto,AU,4737,f,AU,"91 Swanston Street, HALLS GAP, VIC, 3381",435122794,1988-10-22
57759137561,A,Hughes & Hatcher EEI,5760616,US,1993-12-06T00:00:00.000+00:00,,B,,,,,,,,.,,US,"4587 Emma Street, Stinnett, TX, 79083",.,
98986487541,A,,.,,2008-09-14T00:00:00.000+00:00,,P,M,T,Tony,Guilmette,,Tony Guillot,BE,9375,f,BE,"Route de Botrange 459, Spa, WLG, 4900",316337913,1970-02-16
19303067724,C,Reliable Guidance Ltd,720749,US,1997-03-03T00:00:00.000+00:00,2001-10-17T00:00:00.000+00:00,B,,,,,,,,.,,US,"229 Central Avenue, New Brunswic, NJ, 08901",.,
45278042693,C,Henry's S.A,41629,US,1992-01-15T00:00:00.000+00:00,2004-12-14T00:00:00.000+00:00,B,,,,,,,,.,,US,"4465 Camden Place, Isle Of Palm, SC, 29451",.,
30112952226,A,Allied Radio Imports gomei-kaisha,74103303,AU,2006-06-08T00:00:00.000+00:00,,B,,,,,,,,.,,AU,"81 Wharf St, GLENWORTH VA, NSW, 2250",.,
87830677274,A,Bell Markets Imports Firma,222227,BE,2000-01-09T00:00:00.000+00:00,,B,,,,,,,,.,,BE,"Grote Baan 380, Kelmis, WLG, 4720",.,
54159115601,C,,.,,1992-09-02T00:00:00.000+00:00,2002-08-01T00:00:00.000+00:00,P,M,S,Sam,Buley,,Sam Bukowski,AU,9173,f,AU,"57 Paradise Falls Road, MARKWOOD, VIC, 3678",284704697,1988-05-12
48028946979,A,Second Time Around Manufacturing,41965596,US,1996-11-19T00:00:00.000+00:00,,B,,,,,,,,.,,US,"1666 Winding Way, West Warwick, RI, 02893",.,
11853506387,A,Superior Appraisals Firma,48258789,GB,2005-12-01T00:00:00.000+00:00,,B,,,,,,,,.,,GB,"36 Shire Oak Road, SCOTFORTH, LA1 8GX",.,
93636281514,A,,.,,2009-04-02T00:00:00.000+00:00,,P,M,E,Eric,Crockett,,Eric Crockett,CA,3913,f,CA,"3201 102nd Avenue, Britannia Be, BC, V1V 1V1",558822952,1986-11-12
98482750848,A,,.,,2000-01-11T00:00:00.000+00:00,,P,M,D,Damon,Moreno,,Damon Moreno,US,7317,f,US,"2270 Matthews Street, Sterling, IL, 61081",868869074,1980-01-06
93744907258,A,Pay'N Takeit Corporation,20075,US,2008-02-02T00:00:00.000+00:00,,B,,,,,,,,.,,US,"64 Neuport Lane, Smyrna, GA, 30080",.,
18530041569,A,Dreamscape Garden Care LTD,113133,AU,2006-12-03T00:00:00.000+00:00,,B,,,,,,,,.,,AU,"67 Treasure Island Avenue, FLYING FOX, QLD, 4275",.,
96656338208,C,Steak and Ale PLC,58233810,FR,1990-06-05T00:00:00.000+00:00,1992-03-19T00:00:00.000+00:00,B,,,,,,,,.,,FR,"87 avenue du Marechal Juin, SAINT-LEU, Guyane, 97436",.,
45269775372,C,,.,,1994-12-22T00:00:00.000+00:00,1999-04-16T00:00:00.000+00:00,P,F,T,Teresa,Rams�y,,Teresa Ramsey,NO,4802,f,NO,"Haugbakken 236, GJETTUM, 1346",41498590,1981-04-20
98483335190,A,BASCO EE,275701,US,2001-02-27T00:00:00.000+00:00,,B,,,,,,,,.,,US,"3587 Melrose Street, Ellensburg, WA, 98926",.,
11310863361,C,,.,,1990-02-06T00:00:00.000+00:00,2008-07-26T00:00:00.000+00:00,P,M,N,Noah,Rodriguez,,Noah Rodriguez,ZA,3204,f,ZA,"2433 Thutlwa St, Giyani, Limpopo, 0846",554972289,1973-09-26
90288871449,A,O.K. Fairbanks AKF,4424511,DK,2008-11-17T00:00:00.000+00:00,,B,,,,,,,,.,,US,"3878 Baker Avenue, Arlington, TX, 76010",.,
47954301630,C,,.,,1998-11-06T00:00:00.000+00:00,2008-01-21T00:00:00.000+00:00,P,M,D,Daniel,Gregory,,Daniel Gregory,US,119,f,US,"409 Charter Street, Lansing, KS, 66043",2003878,1986-04-26
4155642060,C,,.,,1992-01-05T00:00:00.000+00:00,2007-12-09T00:00:00.000+00:00,P,M,R,Ryan,Foxton,,Ryan Fox,AU,1405,f,AU,"34 Chatsworth Drive, MOUNT NASURA, WA, 6112",648271276,
25032900443,A,Evans Imports LLP,48368,SL,2004-08-09T00:00:00.000+00:00,,B,,,,,,,,.,,US,"2879 Riverside Drive, Atlanta, GA, 30303",.,
56041880538,A,,.,,2006-03-10T00:00:00.000+00:00,,P,M,R,Ryan,Lawrence,,Ryan Lawrence,AU,3628,f,AU,"53 Quoin Road, SIDMOUTH, TAS, 7270",261490668,1982-04-14
14672669099,C,,.,,1999-11-01T00:00:00.000+00:00,2003-11-06T00:00:00.000+00:00,P,F,T,Taylor,Lonergan,,Taylor London,US,5578,f,US,"2965 Bedford Street, Wallingford, CT, 06492",854033740,
67073521411,C,,.,,1990-12-10T00:00:00.000+00:00,1993-07-17T00:00:00.000+00:00,P,M,A,Alan,Weisman,,Alan Weisman,CA,9510,f,CA,"3985 Quayside Dr, New Westmins, BC, V3M 6A1",404691513,1985-03-27
53320616349,C,,.,,1999-03-15T00:00:00.000+00:00,2000-11-03T00:00:00.000+00:00,P,M,C,Clayton,Christensen,,Clayton Christen,US,2016,f,US,"3345 Wood Street, New Orleans, LA, 70113",494482531,1988-03-25
47392940930,A,JumboSports Imports Ltda.,7891098,AT,1993-12-15T00:00:00.000+00:00,,B,,,,,,,,.,,AT,"Reinprechtsdorfer Strasse 99, KOGL, Upper Austria, 4822",.,
52330178746,C,,.,,1996-12-18T00:00:00.000+00:00,2001-01-22T00:00:00.000+00:00,P,M,D,Dalibor,Verbiest,,Dalibor Verbiest,NL,196,f,NL,"Joos Banckersweg 92, Amsterdam, NH, 1056 EM",11108276,1988-04-29
3578840790,A,Forest City Imports EEI,576447,MF,2001-01-26T00:00:00.000+00:00,,B,,,,,,,,.,,AU,"73 Monteagle Road, HOLT, ACT, 2615",.,
73638324848,A,,.,,2003-09-04T00:00:00.000+00:00,,P,M,K,Keith,Valentine,,Keith Valentine,US,1994,f,US,"3701 Weekley Street, San Antonio, TX, 78217",100528515,1972-12-18
63363013053,C,Incredible Universe Imports Cor,6336969,NA,1994-07-23T00:00:00.000+00:00,1995-10-23T00:00:00.000+00:00,B,,,,,,,,.,,US,"4274 Snyder Avenue, Charlotte, NC, 28202",.,
64068020912,A,,.,,1998-08-15T00:00:00.000+00:00,,P,M,M,Malcolm,Alt,,Malcolm Alston,AU,7366,f,AU,"16 Bayview Road, MOUNT COOPER, SA, 5671",24244809,1981-05-29
36432651955,A,,.,,2002-09-27T00:00:00.000+00:00,,P,F,A,Anna,Harrison,,Anna Harrison,US,8292,f,US,"3629 Beechwood Drive, Hanover, MD, 21076",719560667,1986-04-01
23967472961,C,,.,,1997-06-23T00:00:00.000+00:00,1999-04-19T00:00:00.000+00:00,P,M,R,Ryder,Groop,,Ryder Groom,FI,3901,f,FI,"Liisankatu 60, SAVONLINNA, Southern Savonia, 57230",936641431,
74781030511,A,Kiddie City Imports KGaA,59831834,AU,2003-08-26T00:00:00.000+00:00,,B,,,,,,,,.,,AU,"98 Old Tenterfield Road, WHIPORIE, NSW, 2469",.,
25043078742,A,Netcore Imports VOF,57872,IT,2000-04-02T00:00:00.000+00:00,,B,,,,,,,,.,,IT,"Piazzetta Scalette Rubiani 114, Salento, SA, 84070",.,
36789297895,A,,.,,2002-02-11T00:00:00.000+00:00,,P,M,S,Sidney,Mathis,,Sidney Mathieu,US,1395,f,US,"2176 Kemper Lane, West Valley, UT, 84119",440248043,1973-11-15
58328332624,C,Galyan's Manufacturing,3037222,ES,1994-09-04T00:00:00.000+00:00,2008-02-14T00:00:00.000+00:00,B,,,,,,,,.,,ES,"C/ Arana 99, Montalvos, Albacete, 02638",.,
28507046885,A,,.,,2009-01-20T00:00:00.000+00:00,,P,M,S,Samuel,Connal,,Samuel Connal,AU,8487,f,AU,"71 Larissa Court, MILDURA CENT, VIC, 3501",633597608,1977-03-26
19814253362,A,,.,,2004-05-22T00:00:00.000+00:00,,P,F,A,Angela,Crowe,,Angela Crowder,CA,3719,f,CA,"3355 Pape Ave, Toronto, ON, M4E 2V5",717742016,
30516850178,A,,.,,2005-08-18T00:00:00.000+00:00,,P,F,A,Alexandr,Tancred,,Alexandr Tancred,AU,829,f,AU,"17 Endeavour Drive, WARRACHIE, SA, 5607",939560151,1976-11-28
21023196339,A,,.,,2005-05-25T00:00:00.000+00:00,,P,M,D,David,Casas,,David Casarez,PT,3714,f,PT,"R Figueiras 50, Pegas, Porto, 4560-221",335411157,1940-01-06
35960966552,C,Builderama R.L,4902871,JO,1991-03-04T00:00:00.000+00:00,1994-09-23T00:00:00.000+00:00,B,,,,,,,,.,,ZA,"19 Glyn St, Boordfontein, Gauteng, 0182",.,
65745698441,A,,.,,2004-10-16T00:00:00.000+00:00,,P,M,J,James,Moore,,James Moore,ZA,4003,f,ZA,"77 Market St, Johannesburg, Gauteng, 2157",77689039,1977-04-15
90399350562,A,,.,,2000-02-17T00:00:00.000+00:00,,P,M,G,George,Mackinlay,MCINTIRE,George Mackie,AU,885,f,AU,"89 Nandewar Street, PORT MACQUAR, NSW, 2444",96635805,1986-08-17
61927148747,A,Body Fate Imports SICAV,84787757,BV,2007-02-25T00:00:00.000+00:00,,B,,,,,,,,.,,US,"4621 Twin Willow Lane, Fayetteville, NC, 28307",.,
90701260813,C,County Market Imports Distribution,27883319,ZA,1992-10-20T00:00:00.000+00:00,1995-11-24T00:00:00.000+00:00,B,,,,,,,,.,,ZA,"1179 Dorp St, Gatesville, Western Cape, 7767",.,
49291970435,A,ABC Markets Distribution,60913,AU,2001-01-23T00:00:00.000+00:00,,B,,,,,,,,.,,AU,"16 Shaw Drive, AVOCA, VIC, 3467",.,
27855797455,A,Mikro Designs KGaA,6530767,AU,1998-08-07T00:00:00.000+00:00,,B,,,,,,,,.,,AU,"7 Boonah Qld, PATRICK ESTA, QLD, 4311",.,
68264798772,C,Prestigabiz Imports R.L,693822902,BE,1990-06-22T00:00:00.000+00:00,2000-03-10T00:00:00.000+00:00,B,,,,,,,,.,,BE,"Lange Elzenstraat 429, Brugelette, WHT, 7940",.,
53413750846,C,Soft Warehouse R.L,6501520,AU,1998-02-07T00:00:00.000+00:00,2000-02-15T00:00:00.000+00:00,B,,,,,,,,.,,AU,"13 Fitzroy Street, COLBROOK, VIC, 3342",.,
80504020585,C,,.,,1994-07-02T00:00:00.000+00:00,2004-02-26T00:00:00.000+00:00,P,M,P,Peter-Pa,Voesten,MITRO,Peter-Pa Vluggen,NL,3049,f,NL,"Schapenweg 182, Zeddam, GE, 7038 BV",117359033,1988-07-15
84876931083,C,,.,,1990-09-03T00:00:00.000+00:00,2008-01-14T00:00:00.000+00:00,P,M,M,Marsiliu,Bergeron,,Marsiliu Bergero,BE,1664,f,BE,"Bessenveldstraat 71, Molenbeek-We, VBR, 3461",186278410,1987-04-16
88172042859,C,,.,,1992-12-01T00:00:00.000+00:00,2002-03-10T00:00:00.000+00:00,P,F,A,Alice,Davis,,Alice Davis,US,3906,f,US,"4899 Timber Oak Drive, Santa Maria, CA, 93458",37354258,1976-01-20
41594664190,A,,.,,2003-01-12T00:00:00.000+00:00,,P,M,T,Toby,Allison,,Toby Allison,AU,3926,f,AU,"41 Oak Street, NEW ITALY, NSW, 2472",650875379,1980-02-12
4080949969,A,Netcore PLC,70053639,QA,2002-02-01T00:00:00.000+00:00,,B,,,,,,,,.,,AU,"96 Walters Street, BENALLA, VIC, 3672",.,
64494522119,A,,.,,1994-03-08T00:00:00.000+00:00,,P,M,A,Archard,D'Aoust,,Archard D'Aoust,FR,2533,f,FR,"88 rue Charles Corbeau, FLEURY-LES-A, Centre, 45400",569927813,1981-05-25
38530642704,A,,.,,2002-04-16T00:00:00.000+00:00,,P,M,H,Harry,Huson,,Harry Huson,US,9878,f,US,"4293 Cecil Street, Arlington He, IL, 60005",57284955,
61270003846,A,Madcats Music & Books Corporation,15329242,CA,2006-11-06T00:00:00.000+00:00,,B,,,,,,,,.,,CA,"1698 Baker Street, London, ON, N0N 0N0",.,
76777311161,A,Plan Smart Imports Ltda.,11088546,AI,2001-04-22T00:00:00.000+00:00,,B,,,,,,,,.,,CH,"Via Stazione 109, Starrkirch-W, 4656",.,
56318497868,C,,.,,1993-04-12T00:00:00.000+00:00,1999-05-18T00:00:00.000+00:00,P,F,T,T,Miranda,,Taylah Mirams,ES,485,f,ES,"C/ Manuel Iradier 31, Facheca, Alicante, 03813",14262216,1980-03-25
22825613720,A,Pergament Home Centers Imports EE,13059705,AU,2006-12-01T00:00:00.000+00:00,,B,,,,,,,,.,,AU,"13 Reynolds Road, LAKE BORUMBA, QLD, 4570",.,
12746613524,A,Cellophane Square Imports PLC,82868868,CN,2004-01-22T00:00:00.000+00:00,,B,,,,,,,,.,,NL,"Van den Berghlaan 9, Hoofddorp, NH, 2132 AC",.,
24140795168,C,,.,,1992-09-18T00:00:00.000+00:00,2003-11-17T00:00:00.000+00:00,P,M,M,Maximili,Scherer,,Maximili Scherer,AT,441,f,AT,"Schulgasse 36, ZIEGENBERG, Styria, 8262",402761430,1971-02-18
7725356091,C,,.,,1990-05-02T00:00:00.000+00:00,2001-05-07T00:00:00.000+00:00,P,F,T,Tina,Mooney,,Tina Moody,US,8781,f,US,"2311 Monroe Avenue, Cape Haze, FL, 33946",738044639,1984-08-16
11645511612,C,,.,,1995-10-08T00:00:00.000+00:00,2009-10-09T00:00:00.000+00:00,P,F,J,Jamie,Kaye,LAMANGO,Jamie Kaye,ZA,7471,f,ZA,"1660 Heuvel St, Venterstad, Eastern Cape, 9798",158182789,1971-10-20
93622817701,C,,.,,1990-04-09T00:00:00.000+00:00,2006-09-02T00:00:00.000+00:00,P,M,A,Artus,Lajoie,,Artus Lajoie,BE,1461,f,BE,"Rue des Campanules 333, Tavigny, WHT, 6662",45686858,
27716293957,A,Briazz Imports Manufacturing,284377139,US,2000-09-01T00:00:00.000+00:00,,B,,,,,,,,.,,US,"399 Creekside Lane, Solvang, CA, 93463",.,
88440684537,C,Independent Wealth Management Imports Distribution,985469361,SM,1991-11-26T00:00:00.000+00:00,1993-10-04T00:00:00.000+00:00,B,,,,,,,,.,,AU,"59 Bailey Street, YAMBUK, VIC, 3285",.,
2452954345,A,,.,,1994-03-25T00:00:00.000+00:00,,P,F,P,Piper,O'May,,Piper O'May,AU,1277,f,AU,"29 Beach Street, PIPERS RIVER, TAS, 7252",235093114,1985-12-17
21989322143,A,,.,,2001-05-21T00:00:00.000+00:00,,P,M,M,Mathias,Seiler,,Mathias Seiler,CH,5288,f,CH,"Lungolago 1, Thalwil, 8800",192613717,1978-11-08
